season,week,game.id,date,dow,team,opp,h.a,playerid,name,full_name,pos,dk.salary,fan_pts,pass.att,pass.comp,passyds,pass.tds,pass.ints,pass.twopta,pass.twoptm,rush.att,rushyds,rushtds,rushlng,rushlngtd,rush.twopta,rush.twoptm,recept,recyds,rec.tds,reclng,reclngtd,rec.twopta,rec.twoptm,kick.rets,kickret.avg,kickret.tds,kick.ret.lng,kickret.lngtd,punt.rets,puntret.avg,puntret.tds,puntret.lng,puntret.lngtd,fgm,fga,fgyds,totpts.fg,xpmade,xpmissed,xpa,xpb,xppts.tot,tackles,asst.tackles,sacks,defints,forced.fumbs,totalfumbs,recfumbs,totalrecfumbs,fumbyds,fumbslost,games
2019,8,2019102711,2019-10-27,Sun,NE,CLE,h,00-0034960,J.Meyers,Jakobi Meyers,WR,3600,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,8,2019102711,2019-10-27,Sun,NE,CLE,h,00-0029239,B.Bolden,Brandon Bolden,RB,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,8,2019102711,2019-10-27,Sun,NE,CLE,h,00-0035645,G.Olszewski,Gunner Olszewski,WR,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,8,2019102712,2019-10-27,Sun,GB,KC,a,00-0033293,A.Jones,Aaron Jones,RB,6800,44.6,0,0,0,0,0,0,0,13,67,0,9,0,0,0,7,159,2,67,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,8,2019102712,2019-10-27,Sun,GB,KC,a,00-0033948,J.Williams,Jamaal Williams,RB,4800,18.6,0,0,0,0,0,0,0,7,22,1,14,1,0,0,3,14,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,8,2019102712,2019-10-27,Sun,GB,KC,a,00-0023459,A.Rodgers,Aaron Rodgers,QB,7000,30.099999999999998,33,23,305,3,0,0,0,6,29,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,8,2019102712,2019-10-27,Sun,GB,KC,a,00-0034521,A.Lazard,Allen Lazard,WR,3700,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,42,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,8,2019102712,2019-10-27,Sun,GB,KC,a,00-0032626,G.Allison,Geronimo Allison,WR,4000,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,8,2019102712,2019-10-27,Sun,GB,KC,a,00-0031787,J.Kumerow,Jake Kumerow,WR,3500,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,48,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,8,2019102712,2019-10-27,Sun,GB,KC,a,00-0027696,J.Graham,Jimmy Graham,TE,4500,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,8,2019102712,2019-10-27,Sun,GB,KC,a,00-0024243,M.Lewis,Marcedes Lewis,TE,2500,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,8,2019102712,2019-10-27,Sun,GB,KC,a,00-0034272,M.Valdes-Scantling,Marquez Valdes-Scantling,WR,5000,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,8,2019102712,2019-10-27,Sun,KC,GB,h,00-0027029,L.McCoy,LeSean McCoy,RB,5000,9.3,0,0,0,0,0,0,0,9,40,0,9,0,0,0,4,23,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2019,8,2019102712,2019-10-27,Sun,KC,GB,h,00-0035140,M.Hardman,Mecole Hardman,WR,4600,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,55,1,30,30,0,0,3,22,0,26,0,1,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,8,2019102712,2019-10-27,Sun,KC,GB,h,00-0035148,D.Thompson,Darwin Thompson,RB,3000,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,-1,0,0,0,1,27,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,8,2019102712,2019-10-27,Sun,KC,GB,h,00-0032775,D.Robinson,Demarcus Robinson,WR,4700,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,8,2019102712,2019-10-27,Sun,KC,GB,h,00-0033040,T.Hill,Tyreek Hill,WR,7600,14.1,0,0,0,0,0,0,0,1,5,0,5,0,0,0,6,76,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,8,2019102712,2019-10-27,Sun,KC,GB,h,00-0025708,M.Moore,Matt Moore,QB,4900,18.98,36,24,267,2,0,0,0,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,8,2019102712,2019-10-27,Sun,KC,GB,h,00-0030506,T.Kelce,Travis Kelce,TE,7200,16.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,63,1,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,8,2019102712,2019-10-27,Sun,KC,GB,h,00-0031325,S.Watkins,Sammy Watkins,WR,5000,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,45,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,8,2019102800,2019-10-28,Mon,MIA,PIT,a,00-0034679,M.Walton,Mark Walton,RB,3300,7.4,0,0,0,0,0,0,0,11,35,0,9,0,0,0,3,19,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2019,8,2019102800,2019-10-28,Mon,MIA,PIT,a,00-0023682,R.Fitzpatrick,Ryan Fitzpatrick,QB,4700,14.299999999999999,34,21,190,2,2,0,0,5,17,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,1
2019,8,2019102800,2019-10-28,Mon,MIA,PIT,a,00-0035350,P.Williams,Preston Williams,WR,4000,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,42,0,14,0,0,0,0,0,0,0,0,3,11,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,8,2019102800,2019-10-28,Mon,MIA,PIT,a,00-0032791,J.Grant,Jakeem Grant,WR,3000,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,32,0,17,0,0,0,4,20,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,8,2019102800,2019-10-28,Mon,MIA,PIT,a,00-0034829,M.Gesicki,Mike Gesicki,TE,2600,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,8,2019102800,2019-10-28,Mon,MIA,PIT,a,00-0034799,K.Ballage,Kalen Ballage,RB,3800,2.9000000000000004,0,0,0,0,0,0,0,3,8,0,4,0,0,0,1,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,8,2019102800,2019-10-28,Mon,MIA,PIT,a,00-0030821,A.Hurns,Allen Hurns,WR,3000,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,8,2019102800,2019-10-28,Mon,MIA,PIT,a,00-0030669,A.Wilson,Albert Wilson,WR,3500,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,8,2019102800,2019-10-28,Mon,MIA,PIT,a,00-0031547,D.Parker,DeVante Parker,WR,4200,11.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,59,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,8,2019102800,2019-10-28,Mon,PIT,MIA,h,00-0034771,M.Rudolph,Mason Rudolph,QB,5300,17.04,36,20,251,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2019,8,2019102800,2019-10-28,Mon,PIT,MIA,h,00-0033562,R.Switzer,Ryan Switzer,WR,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,0,25,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,8,2019102800,2019-10-28,Mon,PIT,MIA,h,00-0033553,J.Conner,James Conner,RB,7700,27,0,0,0,0,0,0,0,23,145,1,25,9,0,0,3,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,8,2019102800,2019-10-28,Mon,PIT,MIA,h,00-0035217,B.Snell,Benny Snell,RB,4000,1.3,0,0,0,0,0,0,0,5,13,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,8,2019102800,2019-10-28,Mon,PIT,MIA,h,00-0033838,T.Edmunds,Trey Edmunds,RB,3000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,8,2019102800,2019-10-28,Mon,PIT,MIA,h,00-0033857,J.Smith-Schuster,JuJu Smith-Schuster,WR,6500,24.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,103,1,34,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,8,2019102800,2019-10-28,Mon,PIT,MIA,h,00-0035216,D.Johnson,Diontae Johnson,WR,4700,19.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,84,1,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,8,2019102800,2019-10-28,Mon,PIT,MIA,h,00-0030470,V.McDonald,Vance McDonald,TE,3900,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,8,2019102800,2019-10-28,Mon,PIT,MIA,h,00-0034676,J.Washington,James Washington,WR,4500,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,8,2019102800,2019-10-28,Mon,PIT,MIA,h,00-0032394,N.Vannett,Nick Vannett,TE,2700,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,9,2019103100,2019-10-31,Thu,ARI,SF,h,00-0033111,P.Cooper,Pharoh Cooper,WR,3100,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,0,9,0,0,0,2,20,0,30,0,3,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,9,2019103100,2019-10-31,Thu,ARI,SF,h,00-0033118,K.Drake,Kenyan Drake,RB,5000,31.2,0,0,0,0,0,0,0,15,110,1,36,4,0,0,4,52,0,21,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,9,2019103100,2019-10-31,Thu,ARI,SF,h,00-0034775,C.Kirk,Christian Kirk,WR,4800,3.5999999999999996,0,0,0,0,0,0,0,1,8,0,8,0,0,0,2,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,9,2019103100,2019-10-31,Thu,ARI,SF,h,00-0035228,K.Murray,Kyler Murray,QB,5900,21.04,24,17,241,2,0,1,1,5,34,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,9,2019103100,2019-10-31,Thu,ARI,SF,h,00-0035287,K.Johnson,KeeSean Johnson,WR,3300,10.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22,1,13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,9,2019103100,2019-10-31,Thu,ARI,SF,h,00-0029141,A.Morris,Alfred Morris,RB,3500,0.4,0,0,0,0,0,0,0,1,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,9,2019103100,2019-10-31,Thu,ARI,SF,h,00-0022921,L.Fitzgerald,Larry Fitzgerald,WR,5200,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,38,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,9,2019103100,2019-10-31,Thu,ARI,SF,h,00-0031558,M.Williams,Maxx Williams,TE,2600,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,9,2019103100,2019-10-31,Thu,ARI,SF,h,00-0028112,C.Clay,Charles Clay,TE,2700,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,9,2019103100,2019-10-31,Thu,ARI,SF,h,00-0035527,A.Isabella,Andy Isabella,WR,3000,15.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,88,1,88,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,9,2019103100,2019-10-31,Thu,ARI,SF,h,00-0034487,T.Sherfield,Trent Sherfield,WR,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,9,2019103100,2019-10-31,Thu,SF,ARI,a,00-0032058,T.Coleman,Tevin Coleman,RB,5500,5.6,0,0,0,0,0,0,0,12,23,0,8,0,0,0,2,13,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,9,2019103100,2019-10-31,Thu,SF,ARI,a,00-0033308,M.Breida,Matt Breida,RB,5000,11.200000000000001,0,0,0,0,0,0,0,15,78,0,31,0,0,0,2,14,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,9,2019103100,2019-10-31,Thu,SF,ARI,a,00-0031687,R.Mostert,Raheem Mostert,RB,3200,-0.2,0,0,0,0,0,0,0,1,-2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,9,2019103100,2019-10-31,Thu,SF,ARI,a,00-0031345,J.Garoppolo,Jimmy Garoppolo,QB,6500,31.88,37,28,317,4,0,0,0,3,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,9,2019103100,2019-10-31,Thu,SF,ARI,a,00-0027685,E.Sanders,Emmanuel Sanders,WR,6100,27.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,112,1,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,9,2019103100,2019-10-31,Thu,SF,ARI,a,00-0034115,J.Wilson,Jeff Wilson,RB,3400,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,9,2019103100,2019-10-31,Thu,SF,ARI,a,00-0034073,R.Dwelley,Ross Dwelley,TE,2500,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,29,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,9,2019103100,2019-10-31,Thu,SF,ARI,a,00-0034860,D.Pettis,Dante Pettis,WR,3700,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,9,2019103100,2019-10-31,Thu,SF,ARI,a,00-0033288,G.Kittle,George Kittle,TE,7000,19.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,79,1,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,9,2019103100,2019-10-31,Thu,SF,ARI,a,00-0035719,D.Samuel,Deebo Samuel,WR,4000,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,40,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,9,2019103100,2019-10-31,Thu,SF,ARI,a,00-0033307,K.Bourne,Kendrick Bourne,WR,3200,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,9,2019110300,2019-11-03,Sun,HOU,JAX,a,00-0031045,C.Hyde,Carlos Hyde,RB,4500,18,0,0,0,0,0,0,0,19,160,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2019,9,2019110300,2019-11-03,Sun,HOU,JAX,a,00-0031763,D.Carter,DeAndre Carter,WR,3000,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,8,0,0,0,1,19,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,9,2019110300,2019-11-03,Sun,HOU,JAX,a,00-0032257,D.Johnson,Duke Johnson,RB,3900,19.1,0,0,0,0,0,0,0,7,13,1,4,1,0,0,5,68,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,9,2019110300,2019-11-03,Sun,HOU,JAX,a,00-0030564,D.Hopkins,DeAndre Hopkins,WR,8000,19.4,0,0,0,0,0,0,0,1,6,0,6,0,0,0,8,48,1,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,9,2019110300,2019-11-03,Sun,HOU,JAX,a,00-0033537,D.Watson,Deshaun Watson,QB,7000,19.74,28,22,201,2,0,0,0,7,37,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,9,2019110300,2019-11-03,Sun,HOU,JAX,a,00-0030085,K.Stills,Kenny Stills,WR,5400,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,52,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,9,2019110300,2019-11-03,Sun,HOU,JAX,a,00-0029738,D.Fells,Darren Fells,TE,4000,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,9,2019110300,2019-11-03,Sun,HOU,JAX,a,00-0034364,J.Akins,Jordan Akins,TE,2700,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,9,2019110300,2019-11-03,Sun,JAX,HOU,h,00-0033856,L.Fournette,Leonard Fournette,RB,7900,12.2,0,0,0,0,0,0,0,11,40,0,11,0,0,0,5,32,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,9,2019110300,2019-11-03,Sun,JAX,HOU,h,00-0033681,K.Cole,Keelan Cole,WR,3500,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,80,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,9,2019110300,2019-11-03,Sun,JAX,HOU,h,00-0035268,R.Armstead,Ryquell Armstead,RB,4400,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,65,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,9,2019110300,2019-11-03,Sun,JAX,HOU,h,00-0033367,C.Board,C.J. Board,WR,3000,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,9,2019110300,2019-11-03,Sun,JAX,HOU,h,00-0033080,S.DeValve,Seth DeValve,TE,2700,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,41,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,9,2019110300,2019-11-03,Sun,JAX,HOU,h,00-0032128,C.Conley,Chris Conley,WR,4000,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,32,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,9,2019110300,2019-11-03,Sun,JAX,HOU,h,00-0035249,J.Oliver,Josh Oliver,TE,2600,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,9,2019110305,2019-11-03,Sun,CHI,PHI,a,00-0033896,A.Shaheen,Adam Shaheen,TE,2600,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2019,9,2019110305,2019-11-03,Sun,CHI,PHI,a,00-0031228,T.Gabriel,Taylor Gabriel,WR,3900,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,69,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,9,2019110305,2019-11-03,Sun,CHI,PHI,a,00-0033556,T.Cohen,Tarik Cohen,RB,4200,3.6,0,0,0,0,0,0,0,2,7,0,7,0,0,0,2,9,0,6,0,0,0,0,0,0,0,0,4,9,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,9,2019110305,2019-11-03,Sun,CHI,PHI,a,00-0030578,C.Patterson,Cordarrelle Patterson,WR,3200,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,5,0,0,0,2,17,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,9,2019110305,2019-11-03,Sun,CHI,PHI,a,00-0033869,M.Trubisky,Mitchell Trubisky,QB,5000,6.5,21,10,125,0,0,0,0,2,15,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,9,2019110305,2019-11-03,Sun,CHI,PHI,a,00-0035685,D.Montgomery,David Montgomery,RB,5200,22.6,0,0,0,0,0,0,0,14,40,2,17,1,0,0,3,36,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,9,2019110305,2019-11-03,Sun,PHI,CHI,h,00-0023564,D.Sproles,Darren Sproles,RB,3500,2,0,0,0,0,0,0,0,2,7,0,4,0,0,0,1,3,0,3,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
