game.id,date,Team,playerID,name,pass.att,pass.comp,passyds,pass.tds,pass.ints,pass.twopta,pass.twoptm,rush.att,rushyds,rushtds,rushlng,rushlngtd,rush.twopta,rush.twoptm,recept,recyds,rec.tds,reclng,reclngtd,rec.twopta,rec.twoptm,kick.rets,kickret.avg,kickret.tds,kick.ret.lng,kickret.lngtd,punt.rets,puntret.avg,puntret.tds,puntret.lng,puntret.lngtd,fgm,fga,fgyds,totpts.fg,xpmade,xpmissed,xpa,xpb,xppts.tot,tackles,asst.tackles,sacks,defints,forced.fumbs,totalfumbs,recfumbs,totalrecfumbs,fumbyds,fumbslost,games,week,season,home_team,away_team,Opp,fan_pts,Pos,Player
2019090500,2019-09-05,GB,00-0031381,D.Adams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,36,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2019,CHI,GB,CHI,7.6,WR,Davante Adams
2019090500,2019-09-05,GB,00-0033757,R.Tonyan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2019,CHI,GB,CHI,3.8,TE,Robert Tonyan
2019090500,2019-09-05,GB,00-0024243,M.Lewis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2019,CHI,GB,CHI,3.4,TE,Marcedes Lewis
2019090500,2019-09-05,GB,00-0027696,J.Graham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,30,1,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2019,CHI,GB,CHI,12,TE,Jimmy Graham
2019090500,2019-09-05,GB,00-0025580,M.Crosby,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,39,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2019,CHI,GB,CHI,0,NA,NA
2019090500,2019-09-05,GB,00-0031584,A.Amos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,1,1,2019,CHI,GB,CHI,0,NA,NA
2019090500,2019-09-05,GB,00-0032408,B.Martinez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0,0,1,1,2019,CHI,GB,CHI,0,NA,NA
2019090500,2019-09-05,GB,00-0034179,R.Greene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,1,1,2019,CHI,GB,CHI,0,NA,NA
2019090500,2019-09-05,GB,00-0033524,K.King,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,1,1,2019,CHI,GB,CHI,0,NA,NA
2019090500,2019-09-05,GB,00-0034728,J.Alexander,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,1,1,2019,CHI,GB,CHI,0,NA,NA
2019090500,2019-09-05,GB,00-0034540,T.Brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,1,1,2019,CHI,GB,CHI,0,NA,NA
2019090500,2019-09-05,GB,00-0031935,P.Smith,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1.5,0,0,0,0,0,0,0,1,1,2019,CHI,GB,CHI,0,NA,NA
2019090500,2019-09-05,GB,00-0033120,K.Clark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0.5,0,0,0,0,0,0,0,1,1,2019,CHI,GB,CHI,0,NA,NA
